transaction_id,session_id,user_id,order_timestamp,order_date,device_category,country,source,medium,campaign,channel_group,order_value,item_revenue_sum,item_count,distinct_products,distinct_categories,categories,order_seq,is_first_order,days_since_previous_order,avg_item_value,order_hour,order_day_of_week,order_value_rank
T0003771,6838802.6988200142.1732640533,6838802.6988200142,2024-11-26 17:15:50.689229,2024-11-26,desktop,Singapore,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,17,Tuesday,1797
T0003433,3686643.7375823782.1732301189,3686643.7375823782,2024-11-22 18:49:07.351064,2024-11-22,desktop,United States,partners,affiliate,coupon_partners,Affiliate,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Friday,1797
T0002687,1769143.9317038320.1730987772,1769143.9317038320,2024-11-07 13:54:47.467616,2024-11-07,tablet,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,13,Thursday,1797
T0002643,2296829.3061431798.1730906010,2296829.3061431798,2024-11-06 15:05:22.663910,2024-11-06,desktop,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,15,Wednesday,1797
T0000642,8949918.8779806005.1727028413,8949918.8779806005,2024-09-22 18:08:16.638823,2024-09-22,tablet,United States,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Sunday,1797
T0001225,2303379.1760551165.1728324224,2303379.1760551165,2024-10-07 18:01:52.935690,2024-10-07,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Monday,1797
T0000190,5651150.1113522759.1725928998,5651150.1113522759,2024-09-10 00:46:44.689415,2024-09-10,desktop,France,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Tuesday,1797
T0001374,7230406.2230455989.1728645704,7230406.2230455989,2024-10-11 11:16:00.892507,2024-10-11,desktop,United Kingdom,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Friday,1797
T0003157,8297355.5561549723.1731840568,8297355.5561549723,2024-11-17 10:59:17.482992,2024-11-17,tablet,Singapore,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,10,Sunday,1797
T0000840,4010886.6533935793.1727452677,4010886.6533935793,2024-09-27 16:00:16.795633,2024-09-27,tablet,Canada,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,16,Friday,1797
T0003840,5702543.4520930739.1732668135,5702543.4520930739,2024-11-27 00:48:07.786459,2024-11-27,mobile,United States,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Wednesday,1797
T0002976,3817582.3683698790.1731495462,3817582.3683698790,2024-11-13 11:02:09.049066,2024-11-13,mobile,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Wednesday,1797
T0004082,4924984.7290614660.1732805677,4924984.7290614660,2024-11-28 14:57:30.308731,2024-11-28,mobile,Australia,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,14,Thursday,1797
T0003867,7901410.7094991892.1732695762,7901410.7094991892,2024-11-27 08:28:03.561238,2024-11-27,mobile,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,8,Wednesday,1797
T0003961,9462984.2989772882.1732746822,9462984.2989772882,2024-11-27 22:31:57.666886,2024-11-27,mobile,United Kingdom,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,22,Wednesday,1797
T0001405,1363266.3731305851.1728685846,1363266.3731305851,2024-10-11 22:38:19.727154,2024-10-11,mobile,United States,partners,affiliate,coupon_partners,Affiliate,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,22,Friday,1797
T0001381,9995705.7035713659.1728658272,9995705.7035713659,2024-10-11 15:00:55.290859,2024-10-11,tablet,India,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,15,Friday,1797
T0001471,5581791.7464449923.1728854563,5581791.7464449923,2024-10-13 21:26:59.194704,2024-10-13,mobile,Singapore,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],2,False,5,28.09,21,Sunday,1797
T0002357,4021817.7869337897.1730437160,4021817.7869337897,2024-11-01 05:02:42.005884,2024-11-01,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,5,Friday,1797
T0000870,7604380.7309314376.1727513499,7604380.7309314376,2024-09-28 08:54:46.212251,2024-09-28,desktop,Japan,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,8,Saturday,1797
T0002036,4398960.8575431684.1729872439,4398960.8575431684,2024-10-25 16:14:34.792236,2024-10-25,tablet,Germany,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,16,Friday,1797
T0004153,2096271.9796841456.1732829988,2096271.9796841456,2024-11-28 21:37:42.702179,2024-11-28,mobile,United Kingdom,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Thursday,1797
T0004028,4411175.8641726452.1732785506,4411175.8641726452,2024-11-28 09:21:49.799547,2024-11-28,mobile,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,9,Thursday,1797
T0000884,9168273.9656869122.1727542412,9168273.9656869122,2024-09-28 17:19:12.809193,2024-09-28,mobile,Canada,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,17,Saturday,1797
T0004016,1604118.1856553691.1732777840,1604118.1856553691,2024-11-28 07:12:46.096113,2024-11-28,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,7,Thursday,1797
T0004246,9193830.4218306623.1732882124,9193830.4218306623,2024-11-29 12:12:04.374466,2024-11-29,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],2,False,13,28.09,12,Friday,1797
T0003722,7869939.8667397344.1732621001,7869939.8667397344,2024-11-26 11:32:38.178015,2024-11-26,desktop,United States,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Tuesday,1797
T0004300,1006810.9086299302.1732906652,1006810.9086299302,2024-11-29 18:57:30.344142,2024-11-29,desktop,United States,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Friday,1797
T0000408,4502102.5786080327.1726495174,4502102.5786080327,2024-09-16 13:55:45.364544,2024-09-16,mobile,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,13,Monday,1797
T0002874,7294955.5396845104.1731305090,7294955.5396845104,2024-11-11 06:10:51.804918,2024-11-11,desktop,Brazil,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],2,False,21,28.09,6,Monday,1797
T0004201,6576790.5871020278.1732856350,6576790.5871020278,2024-11-29 04:55:44.516886,2024-11-29,desktop,Netherlands,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,4,Friday,1797
T0001871,2667317.6184265936.1729606608,2667317.6184265936,2024-10-22 14:21:15.802534,2024-10-22,desktop,Canada,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,14,Tuesday,1797
T0002930,9494894.5202017394.1731408286,9494894.5202017394,2024-11-12 10:49:57.642877,2024-11-12,mobile,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,10,Tuesday,1797
T0004286,2300069.3085254428.1732900625,2300069.3085254428,2024-11-29 17:17:29.400856,2024-11-29,mobile,United Kingdom,partners,affiliate,coupon_partners,Affiliate,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,17,Friday,1797
T0000980,8606408.2431467856.1727747682,8606408.2431467856,2024-10-01 02:04:05.619020,2024-10-01,desktop,United Kingdom,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,2,Tuesday,1797
T0000438,9517938.2164567040.1726556316,9517938.2164567040,2024-09-17 06:53:09.589850,2024-09-17,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,6,Tuesday,1797
T0002675,8340125.5821905883.1730960011,8340125.5821905883,2024-11-07 06:03:07.308979,2024-11-07,mobile,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,6,Thursday,1797
T0002942,7725589.9396980894.1731429359,7725589.9396980894,2024-11-12 16:42:42.132804,2024-11-12,desktop,Canada,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,16,Tuesday,1797
T0001136,4881001.2156751312.1728126093,4881001.2156751312,2024-10-05 11:07:00.441013,2024-10-05,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Saturday,1797
T0003729,4051418.5775135501.1732624119,4051418.5775135501,2024-11-26 12:23:25.022253,2024-11-26,mobile,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,12,Tuesday,1797
T0000341,6151441.2020008820.1726340929,6151441.2020008820,2024-09-14 19:19:44.979209,2024-09-14,mobile,Japan,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,19,Saturday,1797
T0001616,6948564.2795287489.1729110130,6948564.2795287489,2024-10-16 20:37:15.986225,2024-10-16,desktop,United Kingdom,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,20,Wednesday,1797
T0003680,8010288.7513199975.1732580715,8010288.7513199975,2024-11-26 00:30:53.620270,2024-11-26,desktop,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Tuesday,1797
T0002154,5953574.6316921694.1730066994,5953574.6316921694,2024-10-27 22:17:38.936188,2024-10-27,desktop,Singapore,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,22,Sunday,1797
T0003756,3641135.5331204637.1732634263,3641135.5331204637,2024-11-26 15:12:49.238814,2024-11-26,mobile,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,15,Tuesday,1797
T0002912,2282979.4361656627.1731364198,2282979.4361656627,2024-11-11 22:39:31.720081,2024-11-11,desktop,Singapore,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,22,Monday,1797
T0003738,6029060.1869825578.1732626154,6029060.1869825578,2024-11-26 12:58:33.871760,2024-11-26,mobile,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,12,Tuesday,1797
T0002340,5953574.6316921694.1730404885,5953574.6316921694,2024-10-31 20:04:57.344733,2024-10-31,desktop,Singapore,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],2,False,4,28.09,20,Thursday,1797
T0000075,3013611.8059494518.1725554806,3013611.8059494518,2024-09-05 17:00:08.959091,2024-09-05,mobile,Canada,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,17,Thursday,1797
T0000547,2079109.1896041490.1726827549,2079109.1896041490,2024-09-20 10:24:50.842377,2024-09-20,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,10,Friday,1797
T0001301,8169268.8812244931.1728474846,8169268.8812244931,2024-10-09 12:07:06.745990,2024-10-09,tablet,Japan,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,12,Wednesday,1797
T0002666,5924581.1694835182.1730934488,5924581.1694835182,2024-11-06 23:11:50.175841,2024-11-06,desktop,Germany,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,23,Wednesday,1797
T0002148,3797828.2208298234.1730061279,3797828.2208298234,2024-10-27 20:44:47.609460,2024-10-27,mobile,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,20,Sunday,1797
T0003669,3804298.4195713917.1732576425,3804298.4195713917,2024-11-25 23:06:59.039193,2024-11-25,desktop,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,23,Monday,1797
T0004350,3961311.1607435140.1732925087,3961311.1607435140,2024-11-30 00:10:11.524954,2024-11-30,mobile,United Kingdom,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Saturday,1797
T0003805,9204696.6655439917.1732658272,9204696.6655439917,2024-11-26 21:57:08.785369,2024-11-26,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Tuesday,1797
T0004074,7414041.1759520971.1732803116,7414041.1759520971,2024-11-28 14:09:55.437698,2024-11-28,desktop,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,14,Thursday,1797
T0003040,3999926.5193683790.1731620898,3999926.5193683790,2024-11-14 21:59:04.207491,2024-11-14,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Thursday,1797
T0000538,9957614.8534806124.1726789755,9957614.8534806124,2024-09-19 23:56:25.113686,2024-09-19,tablet,Japan,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,23,Thursday,1797
T0000156,9087802.8235251969.1725828377,9087802.8235251969,2024-09-08 20:47:21.907341,2024-09-08,mobile,Germany,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,20,Sunday,1797
T0001209,9854911.1982461990.1728284981,9854911.1982461990,2024-10-07 07:17:07.437943,2024-10-07,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],2,False,22,28.09,7,Monday,1797
T0003480,1138457.8118743492.1732386556,1138457.8118743492,2024-11-23 18:45:32.670420,2024-11-23,mobile,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],3,False,19,28.09,18,Saturday,1797
T0002614,1436747.2609864738.1730847838,1436747.2609864738,2024-11-05 23:03:00.523320,2024-11-05,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,23,Tuesday,1797
T0000168,7137113.3454494463.1725887631,7137113.3454494463,2024-09-09 13:11:31.404078,2024-09-09,mobile,United States,partners,affiliate,coupon_partners,Affiliate,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,13,Monday,1797
T0002950,4722418.2742973081.1731443425,4722418.2742973081,2024-11-12 20:35:25.627698,2024-11-12,desktop,Japan,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,20,Tuesday,1797
T0004411,3062240.6931591772.1732973033,3062240.6931591772,2024-11-30 13:26:28.848372,2024-11-30,desktop,Canada,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,13,Saturday,1797
T0003755,4212230.4373145071.1732633658,4212230.4373145071,2024-11-26 15:09:58.153577,2024-11-26,desktop,Australia,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,15,Tuesday,1797
T0001314,6490442.1950507676.1728489599,6490442.1950507676,2024-10-09 16:03:09.597093,2024-10-09,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,16,Wednesday,1797
T0002736,1442481.9164340691.1731078417,1442481.9164340691,2024-11-08 14:59:22.465960,2024-11-08,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,14,Friday,1797
T0002716,5472247.3517686922.1731044598,5472247.3517686922,2024-11-08 05:39:05.167588,2024-11-08,mobile,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,5,Friday,1797
T0002445,2558986.1470381701.1730572618,2558986.1470381701,2024-11-02 18:42:48.412008,2024-11-02,mobile,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Saturday,1797
T0000252,3976660.6541991591.1726088918,3976660.6541991591,2024-09-11 21:12:25.396047,2024-09-11,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Wednesday,1797
T0002545,8497224.9165204949.1730731393,8497224.9165204949,2024-11-04 14:48:01.386765,2024-11-04,mobile,Japan,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,14,Monday,1797
T0000022,9037971.1833684501.1725280116,9037971.1833684501,2024-09-02 12:30:19.848174,2024-09-02,mobile,United States,facebook,paid_social,prospecting_broad,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,12,Monday,1797
T0000817,4800691.5419277316.1727414633,4800691.5419277316,2024-09-27 05:37:38.141949,2024-09-27,desktop,Canada,youtube.com,referral,(referral),Referral,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,5,Friday,1797
T0001486,3243204.9012200865.1728885045,3243204.9012200865,2024-10-14 05:55:57.886426,2024-10-14,mobile,India,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,5,Monday,1797
T0003663,7019661.8041673653.1732572675,7019661.8041673653,2024-11-25 22:25:25.605785,2024-11-25,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,22,Monday,1797
T0003164,1261198.4946169427.1731853473,1261198.4946169427,2024-11-17 14:17:54.424157,2024-11-17,mobile,Germany,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,14,Sunday,1797
T0000312,3328424.6665037546.1726252177,3328424.6665037546,2024-09-13 18:36:22.244573,2024-09-13,mobile,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Friday,1797
T0003428,2788818.5700433942.1732296534,2788818.5700433942,2024-11-22 17:25:28.476771,2024-11-22,desktop,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,17,Friday,1797
T0004345,9640186.8464961232.1732922577,9640186.8464961232,2024-11-29 23:18:34.792168,2024-11-29,mobile,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,23,Friday,1797
T0000948,6884143.3436437771.1727697026,6884143.3436437771,2024-09-30 11:50:42.827818,2024-09-30,desktop,Germany,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Monday,1797
T0000401,5577238.7100602205.1726485470,5577238.7100602205,2024-09-16 11:18:54.784634,2024-09-16,mobile,Japan,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Monday,1797
T0004355,1696945.2205604329.1732931088,1696945.2205604329,2024-11-30 01:47:12.829791,2024-11-30,desktop,Germany,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,1,Saturday,1797
T0002569,2136953.4010675741.1730777633,2136953.4010675741,2024-11-05 03:32:16.857796,2024-11-05,desktop,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,3,Tuesday,1797
T0000917,6916582.8329752148.1727624622,6916582.8329752148,2024-09-29 15:44:25.402499,2024-09-29,mobile,Germany,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,15,Sunday,1797
T0002334,4068384.2974105511.1730399976,4068384.2974105511,2024-10-31 18:39:05.707347,2024-10-31,desktop,United Kingdom,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,18,Thursday,1797
T0003383,5945087.6237408013.1732223030,5945087.6237408013,2024-11-21 21:02:49.194861,2024-11-21,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Thursday,1797
T0004219,7107648.3381201021.1732871863,7107648.3381201021,2024-11-29 09:23:12.164671,2024-11-29,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,9,Friday,1797
T0000952,8972094.1674324100.1727700457,8972094.1674324100,2024-09-30 12:47:36.375102,2024-09-30,desktop,United Kingdom,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,12,Monday,1797
T0003174,7276605.4902025424.1731861503,7276605.4902025424,2024-11-17 16:44:41.011555,2024-11-17,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,16,Sunday,1797
T0002529,2464102.9137676000.1730711837,2464102.9137676000,2024-11-04 09:17:50.603690,2024-11-04,mobile,Netherlands,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,9,Monday,1797
T0000548,7186337.9412019310.1726828505,7186337.9412019310,2024-09-20 10:35:03.780536,2024-09-20,desktop,United Kingdom,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,10,Friday,1797
T0001117,8804642.1771914091.1728072737,8804642.1771914091,2024-10-04 20:07:29.500679,2024-10-04,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,20,Friday,1797
T0003008,7645958.7639242372.1731538089,7645958.7639242372,2024-11-13 22:50:16.017891,2024-11-13,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],2,False,2,28.09,22,Wednesday,1797
T0001641,3539996.5395598258.1729156356,3539996.5395598258,2024-10-17 09:19:36.332817,2024-10-17,tablet,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,9,Thursday,1797
T0003580,2536718.9340009024.1732526906,2536718.9340009024,2024-11-25 09:25:41.739714,2024-11-25,desktop,Germany,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,9,Monday,1797
T0002071,2221222.5887177684.1729948881,2221222.5887177684,2024-10-26 13:37:28.971798,2024-10-26,desktop,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,13,Saturday,1797
T0003358,8919806.9631424798.1732192285,8919806.9631424798,2024-11-21 12:33:07.251943,2024-11-21,mobile,United States,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],2,False,12,28.09,12,Thursday,1797
T0002880,1093985.3037150762.1731316274,1093985.3037150762,2024-11-11 09:12:16.719968,2024-11-11,tablet,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],2,False,10,28.09,9,Monday,1797
T0001773,4746557.5902023673.1729381771,4746557.5902023673,2024-10-19 23:46:22.702486,2024-10-19,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,23,Saturday,1797
T0003055,3751242.6593321610.1731663648,3751242.6593321610,2024-11-15 09:48:41.149442,2024-11-15,desktop,Canada,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,9,Friday,1797
T0000382,6156645.5775120525.1726437104,6156645.5775120525,2024-09-15 21:41:07.830181,2024-09-15,desktop,France,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Sunday,1797
T0002868,6264720.8126207814.1731283053,6264720.8126207814,2024-11-11 00:12:22.521518,2024-11-11,desktop,United States,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Monday,1797
T0000110,7259394.7181935567.1725665753,7259394.7181935567,2024-09-06 23:26:35.934557,2024-09-06,mobile,Canada,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,23,Friday,1797
T0004405,8862033.3123806280.1732970734,8862033.3123806280,2024-11-30 12:51:41.570750,2024-11-30,mobile,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,12,Saturday,1797
T0002424,9004189.2819908246.1730543940,9004189.2819908246,2024-11-02 10:45:06.709930,2024-11-02,desktop,United States,google,cpc,brand_search,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,10,Saturday,1797
T0003197,9355013.9908003914.1731908837,9355013.9908003914,2024-11-18 05:48:56.227344,2024-11-18,desktop,Netherlands,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,5,Monday,1797
T0002293,9559087.3500187183.1730324859,9559087.3500187183,2024-10-30 22:04:20.575315,2024-10-30,tablet,United States,google,cpc,shopping_feed,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,22,Wednesday,1797
T0003039,1330730.9909011132.1731619055,1330730.9909011132,2024-11-14 21:20:37.318843,2024-11-14,desktop,Mexico,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Thursday,1797
T0000199,1331642.8630963401.1725971141,1331642.8630963401,2024-09-10 12:25:47.554181,2024-09-10,desktop,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,12,Tuesday,1797
T0001581,2878487.3667967009.1729037026,2878487.3667967009,2024-10-16 00:09:49.479693,2024-10-16,mobile,Germany,google,organic,(organic),Organic Search,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,0,Wednesday,1797
T0002542,5773355.3584177321.1730726346,5773355.3584177321,2024-11-04 13:24:53.108648,2024-11-04,tablet,Canada,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,13,Monday,1797
T0004148,6015094.6668260597.1732829181,6015094.6668260597,2024-11-28 21:27:26.692438,2024-11-28,tablet,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,21,Thursday,1797
T0001744,6865670.9823785034.1729336427,6865670.9823785034,2024-10-19 11:19:57.333291,2024-10-19,mobile,United States,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,11,Saturday,1797
T0001413,7357460.3330945597.1728705594,7357460.3330945597,2024-10-12 04:08:56.683928,2024-10-12,desktop,United Kingdom,(direct),(none),(direct),Direct,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,4,Saturday,1797
T0001896,8246801.2092559014.1729629171,8246801.2092559014,2024-10-22 20:33:11.801498,2024-10-22,desktop,United States,facebook,paid_social,prospecting_broad,Paid,28.09,28.09,1.0,1,1,['Accessories'],1,True,,28.09,20,Tuesday,1797
T0003830,8281677.9753464010.1732664501,8281677.9753464010,2024-11-26 23:33:31.399049,2024-11-26,desktop,United States,newsletter,email,weekly_drop,Email,28.09,28.09,1.0,1,1,['Accessories'],2,False,6,28.09,23,Tuesday,1797
